Nombre base de datos,nombre_tabla,id,nombre_campo,tipo_dato,atributo,tabla_origen,campo_origen,campo_anidado,estado
precarga_anualmorales,Concepto_0101_lineacapturapagoant,101,idEjecucionNPSI,string,Identificador de ejecucion Origen NPSI,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,Concepto_0101_lineacapturapagoant,101,idEjecucionPrecarga,string,Identificador de ejecucion que Inserta/actualiza Precarga,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,IdentificadorDeclaracion,string,Identificador declaración,silver_satcontribuyentedecla,idDeclaracion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,NumeroOperacion,bigint,Numero operación,silver_satcontribuyentedecla,numeroOperacion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,Ejercicio,smallint,Ejercicio del contribuyente,silver_satcontribuyentedecla,ejercicio,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,RFC,string,RFC del contribuyente,silver_satcontribuyentedecla,rfcDeclarante,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,SAT_0412001,smallint,Año en que se generó la pérdida,silver_amdeterperfiscalejerante,anioGeneraPerdida,am_deter_per_fiscal_ejer_ante,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,SAT_0412002,"decimal(14,0)",Pérdida pendiente de aplicar,silver_amdeterperfiscalejerante,perdPendAplica,am_deter_per_fiscal_ejer_ante,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,SAT_0412003,"decimal(14,0)",Pérdida fiscal actualizada,silver_amdeterperfiscalejerante,perdFiscalActual,am_deter_per_fiscal_ejer_ante,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,SAT_0412004,"decimal(14,0)",Por aplicar en este ejercicio,silver_amdeterperfiscalejerante,porAplicarEjer,am_deter_per_fiscal_ejer_ante,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,SAT_0412005,"decimal(14,0)",Remanente,silver_amdeterperfiscalejerante,remanente,am_deter_per_fiscal_ejer_ante,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,SAT_0412007,"decimal(14,0)",Total de pérdidas pendientes de aplicar,silver_amdetercaratula,totalPerdPendAplica,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,SAT_0412008,"decimal(14,0)",Total de pérdida fiscal actualizada,silver_amdetercaratula,totalPerdFiscalAplica,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,SAT_0412009,"decimal(14,0)",Total por aplicar en este ejercicio,silver_amdetercaratula,totalAplicaEjer,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,SAT_0412010,"decimal(14,0)",Total remanente,silver_amdetercaratula,totalRemanenteUtilDist,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,FechaProcesamiento,timestamp,Fecha de procesamiento,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,idEjecucionNPSI,string,Identificador de ejecucion Origen NPSI,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0101_perdidafiscales,101,idEjecucionPrecarga,string,Identificador de ejecucion que Inserta/actualiza Precarga,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0131,131,IdentificadorDeclaracion,string,Identificador de la declaración,dd_dec_depmrge1_001,D_DEC_IDDECLA1,DD_DEC_DEPMRGE1_001,ORIGINAL
precarga_anualmorales,concepto_0131,131,NumeroOperacion,bigint,Número de operación,dd_dec_depmrge1_001,N_DEC_NOUPMEE1,DD_DEC_DEPMRGE1_001,ORIGINAL
precarga_anualmorales,concepto_0131,131,Ejercicio,smallint,Ejercicio del contribuyente,dd_dec_depmrge1_001,N_DEC_EJERCIC1,DD_DEC_DEPMRGE1_001,ORIGINAL
precarga_anualmorales,concepto_0131,131,RFC,string,RFC del contribuyente,dd_dec_depmrge1_001,D_DEC_RFCEEOG1,DD_DEC_DEPMRGE1_001,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_219905,"decimal(6,4)",Coeficiente de utilidad por aplicar en el ejercicio siguiente,dd_dec_depmrog1_002,N_DEC_CUAESOT1,DD_DEC_DEPMROG1_002,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C6,"decimal(14,0)",Impuesto a favor,dd_dec_dpdeifp1_a,I_PAG_IFMAPVU1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C7,"decimal(14,0)",Impuesto a cargo,dd_dec_dpdeifp1_a,I_PAG_ICMAPRU1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C8,"decimal(14,0)",Parte actualizada,dd_dec_dpdeifp1_a,I_PAG_CAPAADA1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C9,"decimal(14,0)",Recargos,dd_dec_dpdeifp1_a,I_PAG_CARADER1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C10,"decimal(14,0)",Multa por corrección fiscal,dd_dec_dpdeifp1_a,I_PAG_CAMCADU1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C11,"decimal(14,0)",Total de contribuciones,dd_dec_dpdeifp1_a,I_PAG_TCOOTNA1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C13,"decimal(14,0)",Compensaciones,dd_dec_dpdeifp1_a,I_PAG_ACPOLMI1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C18,"decimal(14,0)",Estímulos al impuesto a cargo,dd_dec_dpdeifp1_a,I_PAG_AOEPTSL1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C19,"decimal(14,0)",Acreditamiento de sorteos,dd_dec_dpdeifp1_a,I_PAG_ACTPEEL1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C21,"decimal(14,0)",Total de aplicaciones,dd_dec_dpdeifp1_a,I_PAG_TAOPTLA1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C20,"decimal(14,0)",Monto pagado con anterioridad,dd_dec_dpdeifp1_a,I_PAG_MPAOANN1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C25,"decimal(14,0)",Cantidad a favor,dd_dec_dpdeifp1_a,I_PAG_CFAANVT1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C26,"decimal(14,0)",Cantidad a pagar,dd_dec_dpdeifp1_a,I_PAG_CPAANGT1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_23A,smallint,Opta por pago en parcialidades,dd_dec_dpdeifp1_a,D_PAG_APPALRI1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C12A,"decimal(14,0)",Subsidio para el empleo,dd_dec_dpdeifp1_a,I_PAG_SEUMBPS1,DD_DEC_DPDEIFP1_A,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_0501010,"decimal(14,0)",Subsidio pendiente de aplicar ,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0131,131,SAT_C7BIS,"decimal(14,0)",Cálculo a cargo,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0131,131,IdEstatusPago,string,Estatus del pago,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0131,131,FechaProcesamiento,timestamp,Fecha de procesamiento,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0131,131,idEjecucionNPSI,string,Identificador de ejecucion Origen NPSI,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0131,131,idEjecucionPrecarga,string,Identificador de ejecucion que Inserta/actualiza Precarga,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0140,140,IdentificadorDeclaracion,string,Identificador declaración,silver_satcontribuyentedecla,idDeclaracion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0140,140,NumeroOperacion,bigint,Numero operación,silver_satcontribuyentedecla,numeroOperacion,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0140,140,Ejercicio,smallint,Ejercicio del contribuyente,silver_satcontribuyentedecla,ejercicio,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0140,140,RFC,string,RFC del contribuyente,silver_satcontribuyentedecla,rfcDeclarante,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0203000,"decimal(14,0)",Anticipos de clientes de ejercicios anteriores,silver_amingcaratula,ingNominalEjercicio,am_ing_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0204000,"decimal(14,0)",Ingresos a disminuir,silver_amingcaratula,antiCliEjerAnt,am_ing_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0204002,"decimal(14,0)",Ajuste anual por inflación,silver_amingcaratula,ingDisminuir,am_ing_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0206000,"decimal(14,0)",Ingresos no manifestados anteriormente,silver_amingdetalleajusteinflac,ajusAnuInflaDedu,am_ing_detalle_ajuste_inflac,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0207000,"decimal(14,0)",Ingresos que solo se acumulan en la declaración anual,silver_amingcaratula,ingNoManifAnte,am_ing_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0207004,"decimal(14,0)",Ingresos percibidos en el extranjero,silver_amingcaratula,ingAcumDecAnual,am_ing_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0212000,"decimal(14,0)",Total de ingresos acumulables,silver_amingcaratula,ingPercibExtran,am_ing_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0213000,"decimal(14,0)",Ingresos nominales,silver_amingcaratula,totalIngAcum,am_ing_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0302000,"decimal(14,0)",Gastos,silver_amdeduccaratula,gastos,am_deduc_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0307000,"decimal(14,0)","Sueldos, salarios y asimilados",silver_amdeduccaratula,sueldoSalarAsim,am_deduc_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0309000,"decimal(14,0)",Deducciones relacionadas con la nómina,silver_amdeduccaratula,deducRelacNominaDet,am_deduc_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0311000,"decimal(14,0)",Inversiones,silver_amdeduccaratula,inversiones,am_deduc_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0313000,"decimal(14,0)",Costo de lo vendido,silver_amdeduccaratula,costoVendido,am_deduc_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0314000,"decimal(14,0)",Ajuste anual por inflación deducible,silver_amingdetalleajusteinflac,ajusAnuInflaDedu,am_ing_detalle_ajuste_inflac,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0318000,"decimal(14,0)",Estímulos por disminuir,silver_amdeduccaratula,estimDisminuir,am_deduc_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0319000,"decimal(14,0)",Total de deducciones autorizadas,silver_amdetercaratula,totalDeducAutoriza,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0401000,"decimal(14,0)",Total de ingresos acumulables,silver_amdetercaratula,totalIngAcum,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0402000,"decimal(14,0)",Total de deducciones autorizadas,silver_amdetercaratula,totalDeducAutoriza,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0403000,"decimal(14,0)",Utilidad Fiscal antes de PTU,silver_amdetercaratula,utilFiscalAntesPtu,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0404000,"decimal(14,0)",Pérdida fiscal antes de PTU,silver_amdetercaratula,perdFiscalAntesPtu,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0408000,"decimal(14,0)",PTU pagada en el ejercicio,silver_amdetercaratula,ptuPagadaEjer,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0409000,"decimal(14,0)",Utilidad fiscal del ejercicio,silver_amdetercaratula,utilFiscalEjer,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0410000,"decimal(14,0)",Pérdida fiscal del ejercicio,silver_amdetercaratula,perdFiscalEjer,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0413000,"decimal(14,0)",Pérdidas fiscales de ejercicios anteriores que se aplican en el ejercicio,silver_amdetercaratula,perdFiscalEjerAnte,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0414000,"decimal(14,0)",Resultado fiscal,silver_amdetercaratula,resultaFiscal,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0415000,"decimal(14,0)",Impuesto causado del ejercicio,silver_amdetercaratula,impuCausaEjer,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0418000,"decimal(14,0)",Estímulos por aplicar al impuesto causado,silver_amdetercaratula,pagosProvEfec,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0421000,"decimal(14,0)",Impuesto sobre la renta del ejercicio,silver_amdetercaratula,impuSobreRentaEjer,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0423000,"decimal(14,0)",Impuesto acreditable por dividendos o utilidades distribuidas,silver_amdetercaratula,impuAcredDiv,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0425000,"decimal(14,0)",Impuesto acreditable pagado en el extranjero,silver_amdetercaratula,impuAcredPagoExtran,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0428000,"decimal(14,0)",Pagos provisionales efectuados,silver_amdetercaratula,pagosProvEfec,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0429000,"decimal(14,0)",ISR retenido al contribuyente,silver_amdetercaratula,isrRetenContri,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0430000,"decimal(14,0)",ISR  a favor del ejercicio,silver_amdetercaratula,isrFavorEjer,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0431000,"decimal(14,0)",ISR  a cargo del ejercicio,silver_amdetercaratula,isrCargoEjer,am_deter_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C6,"decimal(14,0)",Impuesto a favor,silver_ampagoscaratula,impuFavor,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C7,"decimal(14,0)",Impuesto a cargo,silver_ampagoscaratula,impuCargo,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C8,"decimal(14,0)",Parte actualizada,silver_ampagoscaratula,cargoAdicParteActual,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C9,"decimal(14,0)",Recargos,silver_ampagoscaratula,cargoAdicRecargo,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C10,"decimal(14,0)",Multa por corrección fiscal,silver_ampagoscaratula,cargoAdicMultaCorrec,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C11,"decimal(14,0)",Total de contribuciones,silver_ampagoscaratula,totalContrib,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C12A,"decimal(14,0)",Subsidio para el empleo,silver_ampagoscaratula,subsiParaEmpleo,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C13,"decimal(14,0)",Compensaciones,silver_ampagoscaratula,aplicaCompensa,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C19,"decimal(14,0)",Acreditamiento de sorteos,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C18,"decimal(14,0)",Estímulos al impuesto a cargo,silver_ampagoscaratula,estimimpucausado,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C21,"decimal(14,0)",Total de aplicaciones,silver_ampagoscaratula,totalAplicaciones,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C20,"decimal(14,0)",Monto pagado con anterioridad,silver_ampagoscaratula,montoPagoAnterior,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C22,"decimal(14,0)",Cantidad a cargo,silver_ampagoscaratula,cantidadCargo,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C25,"decimal(14,0)",Cantidad a favor,silver_ampagoscaratula,cantidadFavor,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C26,"decimal(14,0)",Cantidad a pagar,silver_ampagoscaratula,cantidadPagar,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_24004,string,Línea de captura,silver_satcontribuyentedecla,lineaCaptura,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_24007,"decimal(14,0)",Importe de la línea de captura,silver_satcontribuyentedecla,totalPagar,sat_contribuyente_decla,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0601000,"decimal(14,4)",Coeficiente de utilidad por aplicar en el ejercicio siguiente,silver_amadiccaratula,coeficienteUtil,am_adic_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0606000,"decimal(14,0)",PTU generada durante el ejercicio,silver_amadiccaratula,ptuGeneradaEjer,am_adic_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0607000,"decimal(14,0)",PTU no cobrada en el ejercicio anterior,silver_amadiccaratula,ptuNoCobradaEjerAnte,am_adic_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0608000,"decimal(14,0)",PTU a disminuir por pagos en exceso de ejercicios anteriores,silver_amadiccaratula,ptuDismiPagoExceso,am_adic_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0609000,"decimal(14,0)",PTU total a distribuir entre los trabajadores,silver_amadiccaratula,ptuTotalEntreTrabaj,am_adic_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0610000,"decimal(14,0)",Cuenta de capital de aportación (CUCA),silver_amadiccaratula,ctaCapitalAporta,am_adic_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0611000,"decimal(14,0)",Cuenta de utilidad fiscal neta (CUFIN),silver_amadiccaratula,ctaUtilFiscalNeta,am_adic_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_C7BIS,"decimal(14,0)",Pago provisional,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0140,140,IdEstatusPago,string,Estatus de pago,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0140,140,FechaProcesamiento,timestamp,Fecha de procesamiento,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0501010,"decimal(14,0)",Subsidio pendiente de aplicar,silver_ampagoscaratula,subsiPendAplica,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0305013,"decimal(14,0)",Total de nómina a deducir,silver_amdeducnominadeducir,totalNominaDeduc,am_deduc_nomina_deducir,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_23A,boolean,Opta por pago en parcialidades,silver_ampagoscaratula,optaPagarParcial,am_pagos_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0214501,"decimal(14,0)",Ingresos exentos o no acumulables,silver_amingcaratula,totalIngExentosAcum,am_ing_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0230012,"decimal(14,0)",Ingresos del extranjero por dividendos distribuidos / RFN ,silver_amingcaratula,IngExtranDivDist,am_ing_caratula,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0312024,"decimal(14,0)",Deducción de inversiones,silver_addeduccostovendido,deducInversiones,ad_deduc_costo_vendido,ORIGINAL
precarga_anualmorales,concepto_0140,140,SAT_0330008,"decimal(14,0)",Subsidio disponible para su aplicación,silver_amsubsidioempleo,subsiDispoAplica,am_subsidio_empleo,ORIGINAL
precarga_anualmorales,concepto_0140,140,idEjecucionNPSI,string,Identificador de ejecucion Origen NPSI,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,concepto_0140,140,idEjecucionPrecarga,string,Identificador de ejecucion que Inserta/actualiza Precarga,NULL,NULL,NULL,ORIGINAL
precarga_anualmorales,Concepto_0140,140,SAT_C5A,timestamp,Fecha de pago de la línea de captura emitida por la ADR,silver_ampagoscaratula,fechapagolineacapturaadrs,am_pagos_caratula,ORIGINAL
precarga_anualmorales,Concepto_0140,140,SAT_C20A,"decimal(14,0)",Monto del pago de línea de captura emitida por la ADR,silver_ampagoscaratula,montopagolineacapadr,am_pagos_caratula,ORIGINAL
